url_path,views_total,views_unique
/floneum/floneum,391,197
/floneum/floneum/tree/master/interfaces/kalosm,302,71
/floneum/floneum/tree/master/interfaces/kalosm/examples,70,17
/floneum/floneum/tree/master/interfaces,68,17
/floneum/floneum/tree/master/models,63,17
/floneum/floneum/tree/master/floneum/floneum,59,19
/floneum/floneum/blob/master/interfaces/kalosm/examples/ocr.rs,59,18
/floneum/floneum/tree/master,56,34
/floneum/floneum/tree/master/models/rphi/src,52,4
/floneum/floneum/commits/master,48,6
